Earliest Specimen Collection Date,County,Total Cases,Confirmed Cases,Probable Cases,Total Cases (7-Day Average),7-Day Case Count,7-Day Case Rate,14-Day Case Count,14-Day Case Rate,Date/Time Updated
2021-10-19 00:00:00,Columbia County,1,0,1,1.57,11,262.84,26,621.27,2022-04-25 11:31:57
2021-10-20 00:00:00,Columbia County,1,0,1,1.57,11,262.84,25,597.37,2022-04-25 11:31:57
2021-10-21 00:00:00,Columbia County,1,0,1,1.29,9,215.05,21,501.79,2022-04-25 11:31:57
2021-10-22 00:00:00,Columbia County,1,0,1,0.71,5,119.47,20,477.9,2022-04-25 11:31:57
2021-10-23 00:00:00,Columbia County,0,0,0,0.71,5,119.47,20,477.9,2022-04-25 11:31:57
2021-10-24 00:00:00,Columbia County,0,0,0,0.71,5,119.47,18,430.11,2022-04-25 11:31:57
2021-10-25 00:00:00,Columbia County,2,1,1,0.86,6,143.37,19,454,2022-04-25 11:31:57
2021-10-26 00:00:00,Columbia County,0,0,0,0.71,5,119.47,16,382.32,2022-04-25 11:31:57
2021-10-27 00:00:00,Columbia County,0,0,0,0.57,4,95.58,15,358.42,2022-04-25 11:31:57
2021-10-28 00:00:00,Columbia County,0,0,0,0.43,3,71.68,12,286.74,2022-04-25 11:31:57
2021-10-29 00:00:00,Columbia County,0,0,0,0.29,2,47.79,7,167.26,2022-04-25 11:31:57
2021-10-30 00:00:00,Columbia County,0,0,0,0.29,2,47.79,7,167.26,2022-04-25 11:31:57
2021-10-31 00:00:00,Columbia County,0,0,0,0.29,2,47.79,7,167.26,2022-04-25 11:31:57
2021-11-01 00:00:00,Columbia County,0,0,0,0,0,0,6,143.37,2022-04-25 11:31:57
2021-11-02 00:00:00,Columbia County,1,1,0,0.14,1,23.89,6,143.37,2022-04-25 11:31:57
2021-11-03 00:00:00,Columbia County,0,0,0,0.14,1,23.89,5,119.47,2022-04-25 11:31:57
2021-11-04 00:00:00,Columbia County,1,0,1,0.29,2,47.79,5,119.47,2022-04-25 11:31:57
2021-11-05 00:00:00,Columbia County,1,1,0,0.43,3,71.68,5,119.47,2022-04-25 11:31:57
2021-11-06 00:00:00,Columbia County,0,0,0,0.43,3,71.68,5,119.47,2022-04-25 11:31:57
2021-11-07 00:00:00,Columbia County,1,1,0,0.57,4,95.58,6,143.37,2022-04-25 11:31:57
2021-11-08 00:00:00,Columbia County,1,0,1,0.71,5,119.47,5,119.47,2022-04-25 11:31:57
2021-11-09 00:00:00,Columbia County,0,0,0,0.57,4,95.58,5,119.47,2022-04-25 11:31:57
2021-11-10 00:00:00,Columbia County,1,0,1,0.71,5,119.47,6,143.37,2022-04-25 11:31:57
2021-11-11 00:00:00,Columbia County,0,0,0,0.57,4,95.58,6,143.37,2022-04-25 11:31:57
2021-11-12 00:00:00,Columbia County,0,0,0,0.43,3,71.68,6,143.37,2022-04-25 11:31:57
2021-11-13 00:00:00,Columbia County,1,1,0,0.57,4,95.58,7,167.26,2022-04-25 11:31:57
2021-11-14 00:00:00,Columbia County,0,0,0,0.43,3,71.68,7,167.26,2022-04-25 11:31:57
2021-11-15 00:00:00,Columbia County,1,0,1,0.43,3,71.68,8,191.16,2022-04-25 11:31:57
2021-11-16 00:00:00,Columbia County,0,0,0,0.43,3,71.68,7,167.26,2022-04-25 11:31:57
2021-11-17 00:00:00,Columbia County,0,0,0,0.29,2,47.79,7,167.26,2022-04-25 11:31:57
2021-11-18 00:00:00,Columbia County,1,1,0,0.43,3,71.68,7,167.26,2022-04-25 11:31:57
2021-11-19 00:00:00,Columbia County,0,0,0,0.43,3,71.68,6,143.37,2022-04-25 11:31:57
2021-11-20 00:00:00,Columbia County,0,0,0,0.29,2,47.79,6,143.37,2022-04-25 11:31:57
2021-11-21 00:00:00,Columbia County,1,1,0,0.43,3,71.68,6,143.37,2022-04-25 11:31:57
2021-11-22 00:00:00,Columbia County,1,1,0,0.43,3,71.68,6,143.37,2022-04-25 11:31:57
2021-11-23 00:00:00,Columbia County,0,0,0,0.43,3,71.68,6,143.37,2022-04-25 11:31:57
2021-11-24 00:00:00,Columbia County,0,0,0,0.43,3,71.68,5,119.47,2022-04-25 11:31:57
2021-11-25 00:00:00,Columbia County,0,0,0,0.29,2,47.79,5,119.47,2022-04-25 11:31:57
2021-11-26 00:00:00,Columbia County,0,0,0,0.29,2,47.79,5,119.47,2022-04-25 11:31:57
2021-11-27 00:00:00,Columbia County,0,0,0,0.29,2,47.79,4,95.58,2022-04-25 11:31:57
2021-11-28 00:00:00,Columbia County,0,0,0,0.14,1,23.89,4,95.58,2022-04-25 11:31:57
2021-11-29 00:00:00,Columbia County,5,0,5,0.71,5,119.47,8,191.16,2022-04-25 11:31:57
2021-11-30 00:00:00,Columbia County,4,0,4,1.29,9,215.05,12,286.74,2022-04-25 11:31:57
2021-12-01 00:00:00,Columbia County,0,0,0,1.29,9,215.05,12,286.74,2022-04-25 11:31:57
2021-12-02 00:00:00,Columbia County,1,1,0,1.43,10,238.95,12,286.74,2022-04-25 11:31:57
2021-12-03 00:00:00,Columbia County,0,0,0,1.43,10,238.95,12,286.74,2022-04-25 11:31:57
2021-12-04 00:00:00,Columbia County,0,0,0,1.43,10,238.95,12,286.74,2022-04-25 11:31:57
2021-12-05 00:00:00,Columbia County,0,0,0,1.43,10,238.95,11,262.84,2022-04-25 11:31:57
2021-12-06 00:00:00,Columbia County,2,0,2,1,7,167.26,12,286.74,2022-04-25 11:31:57
2021-12-07 00:00:00,Columbia County,1,1,0,0.57,4,95.58,13,310.63,2022-04-25 11:31:57
2021-12-08 00:00:00,Columbia County,1,0,1,0.71,5,119.47,14,334.53,2022-04-25 11:31:57
2021-12-09 00:00:00,Columbia County,4,4,0,1.14,8,191.16,18,430.11,2022-04-25 11:31:57
2021-12-10 00:00:00,Columbia County,1,0,1,1.29,9,215.05,19,454,2022-04-25 11:31:57
2021-12-11 00:00:00,Columbia County,1,1,0,1.43,10,238.95,20,477.9,2022-04-25 11:31:57
2021-12-12 00:00:00,Columbia County,1,0,1,1.57,11,262.84,21,501.79,2022-04-25 11:31:57
2021-12-13 00:00:00,Columbia County,2,0,2,1.57,11,262.84,18,430.11,2022-04-25 11:31:57
2021-12-14 00:00:00,Columbia County,1,1,0,1.57,11,262.84,15,358.42,2022-04-25 11:31:57
2021-12-15 00:00:00,Columbia County,0,0,0,1.43,10,238.95,15,358.42,2022-04-25 11:31:57
2021-12-16 00:00:00,Columbia County,0,0,0,0.86,6,143.37,14,334.53,2022-04-25 11:31:57
2021-12-17 00:00:00,Columbia County,0,0,0,0.71,5,119.47,14,334.53,2022-04-25 11:31:57
2021-12-18 00:00:00,Columbia County,0,0,0,0.57,4,95.58,14,334.53,2022-04-25 11:31:57
2021-12-19 00:00:00,Columbia County,0,0,0,0.43,3,71.68,14,334.53,2022-04-25 11:31:57
2021-12-20 00:00:00,Columbia County,5,3,2,0.86,6,143.37,17,406.21,2022-04-25 11:31:57
2021-12-21 00:00:00,Columbia County,2,1,1,1,7,167.26,18,430.11,2022-04-25 11:31:57
2021-12-22 00:00:00,Columbia County,0,0,0,1,7,167.26,17,406.21,2022-04-25 11:31:57
2021-12-23 00:00:00,Columbia County,3,1,2,1.43,10,238.95,16,382.32,2022-04-25 11:31:57
2021-12-24 00:00:00,Columbia County,0,0,0,1.43,10,238.95,15,358.42,2022-04-25 11:31:57
2021-12-25 00:00:00,Columbia County,0,0,0,1.43,10,238.95,14,334.53,2022-04-25 11:31:57
2021-12-26 00:00:00,Columbia County,0,0,0,1.43,10,238.95,13,310.63,2022-04-25 11:31:57
2021-12-27 00:00:00,Columbia County,3,0,3,1.14,8,191.16,14,334.53,2022-04-25 11:31:57
2021-12-28 00:00:00,Columbia County,2,2,0,1.14,8,191.16,15,358.42,2022-04-25 11:31:57
2021-12-29 00:00:00,Columbia County,2,1,1,1.43,10,238.95,17,406.21,2022-04-25 11:31:57
2021-12-30 00:00:00,Columbia County,0,0,0,1,7,167.26,17,406.21,2022-04-25 11:31:57
2021-12-31 00:00:00,Columbia County,0,0,0,1,7,167.26,17,406.21,2022-04-25 11:31:57
2022-01-01 00:00:00,Columbia County,0,0,0,1,7,167.26,17,406.21,2022-04-25 11:31:57
2022-01-02 00:00:00,Columbia County,4,2,2,1.57,11,262.84,21,501.79,2022-04-25 11:31:57
2022-01-03 00:00:00,Columbia County,4,1,3,1.71,12,286.74,20,477.9,2022-04-25 11:31:57
2022-01-04 00:00:00,Columbia County,5,3,2,2.14,15,358.42,23,549.58,2022-04-25 11:31:57
2022-01-05 00:00:00,Columbia County,2,1,1,2.14,15,358.42,25,597.37,2022-04-25 11:31:57
2022-01-06 00:00:00,Columbia County,0,0,0,2.14,15,358.42,22,525.69,2022-04-25 11:31:57
2022-01-07 00:00:00,Columbia County,5,2,3,2.86,20,477.9,27,645.16,2022-04-25 11:31:57
2022-01-08 00:00:00,Columbia County,0,0,0,2.86,20,477.9,27,645.16,2022-04-25 11:31:57
2022-01-09 00:00:00,Columbia County,0,0,0,2.29,16,382.32,27,645.16,2022-04-25 11:31:57
2022-01-10 00:00:00,Columbia County,9,5,4,3,21,501.79,33,788.53,2022-04-25 11:31:57
2022-01-11 00:00:00,Columbia County,2,2,0,2.57,18,430.11,33,788.53,2022-04-25 11:31:57
2022-01-12 00:00:00,Columbia County,0,0,0,2.29,16,382.32,31,740.74,2022-04-25 11:31:57
2022-01-13 00:00:00,Columbia County,0,0,0,2.29,16,382.32,31,740.74,2022-04-25 11:31:57
2022-01-14 00:00:00,Columbia County,1,1,0,1.71,12,286.74,32,764.64,2022-04-25 11:31:57
2022-01-15 00:00:00,Columbia County,0,0,0,1.71,12,286.74,32,764.64,2022-04-25 11:31:57
2022-01-16 00:00:00,Columbia County,0,0,0,1.71,12,286.74,28,669.06,2022-04-25 11:31:57
2022-01-17 00:00:00,Columbia County,3,1,2,0.86,6,143.37,27,645.16,2022-04-25 11:31:57
2022-01-18 00:00:00,Columbia County,4,2,2,1.14,8,191.16,26,621.27,2022-04-25 11:31:57
2022-01-19 00:00:00,Columbia County,6,4,2,2,14,334.53,30,716.85,2022-04-25 11:31:57
2022-01-20 00:00:00,Columbia County,3,3,0,2.43,17,406.21,33,788.53,2022-04-25 11:31:57
2022-01-21 00:00:00,Columbia County,5,5,0,3,21,501.79,33,788.53,2022-04-25 11:31:57
2022-01-22 00:00:00,Columbia County,1,1,0,3.14,22,525.69,34,812.43,2022-04-25 11:31:57
2022-01-23 00:00:00,Columbia County,2,1,1,3.43,24,573.48,36,860.22,2022-04-25 11:31:57
2022-01-24 00:00:00,Columbia County,13,4,9,4.86,34,812.43,40,955.79,2022-04-25 11:31:57
2022-01-25 00:00:00,Columbia County,8,4,4,5.43,38,908,46,1099.16,2022-04-25 11:31:57
2022-01-26 00:00:00,Columbia County,10,3,7,6,42,1003.58,56,1338.11,2022-04-25 11:31:57
2022-01-27 00:00:00,Columbia County,12,1,11,7.29,51,1218.64,68,1624.85,2022-04-25 11:31:57
2022-01-28 00:00:00,Columbia County,4,1,3,7.14,50,1194.74,71,1696.54,2022-04-25 11:31:57
2022-01-29 00:00:00,Columbia County,3,3,0,7.43,52,1242.53,74,1768.22,2022-04-25 11:31:57
2022-01-30 00:00:00,Columbia County,1,0,1,7.29,51,1218.64,75,1792.11,2022-04-25 11:31:57
2022-01-31 00:00:00,Columbia County,9,1,8,6.71,47,1123.06,81,1935.48,2022-04-25 11:31:57
2022-02-01 00:00:00,Columbia County,3,1,2,6,42,1003.58,80,1911.59,2022-04-25 11:31:57
2022-02-02 00:00:00,Columbia County,6,4,2,5.43,38,908,80,1911.59,2022-04-25 11:31:57
2022-02-03 00:00:00,Columbia County,3,1,2,4.14,29,692.95,80,1911.59,2022-04-25 11:31:57
2022-02-04 00:00:00,Columbia County,6,0,6,4.43,31,740.74,81,1935.48,2022-04-25 11:31:57
2022-02-05 00:00:00,Columbia County,5,5,0,4.71,33,788.53,85,2031.06,2022-04-25 11:31:57
2022-02-06 00:00:00,Columbia County,0,0,0,4.57,32,764.64,83,1983.27,2022-04-25 11:31:57
2022-02-07 00:00:00,Columbia County,8,0,8,4.43,31,740.74,78,1863.8,2022-04-25 11:31:57
2022-02-08 00:00:00,Columbia County,5,1,4,4.71,33,788.53,75,1792.11,2022-04-25 11:31:57
2022-02-09 00:00:00,Columbia County,3,1,2,4.29,30,716.85,68,1624.85,2022-04-25 11:31:57
2022-02-10 00:00:00,Columbia County,1,0,1,4,28,669.06,57,1362.01,2022-04-25 11:31:57
2022-02-11 00:00:00,Columbia County,2,2,0,3.43,24,573.48,55,1314.22,2022-04-25 11:31:57
2022-02-12 00:00:00,Columbia County,0,0,0,2.71,19,454,52,1242.53,2022-04-25 11:31:57
2022-02-13 00:00:00,Columbia County,0,0,0,2.71,19,454,51,1218.64,2022-04-25 11:31:57
2022-02-14 00:00:00,Columbia County,6,1,5,2.43,17,406.21,48,1146.95,2022-04-25 11:31:57
2022-02-15 00:00:00,Columbia County,2,1,1,2,14,334.53,47,1123.06,2022-04-25 11:31:57
2022-02-16 00:00:00,Columbia County,2,1,1,1.86,13,310.63,43,1027.48,2022-04-25 11:31:57
2022-02-17 00:00:00,Columbia County,0,0,0,1.71,12,286.74,40,955.79,2022-04-25 11:31:57
2022-02-18 00:00:00,Columbia County,0,0,0,1.43,10,238.95,34,812.43,2022-04-25 11:31:57
2022-02-19 00:00:00,Columbia County,0,0,0,1.43,10,238.95,29,692.95,2022-04-25 11:31:57
2022-02-20 00:00:00,Columbia County,0,0,0,1.43,10,238.95,29,692.95,2022-04-25 11:31:57
2022-02-21 00:00:00,Columbia County,2,0,2,0.86,6,143.37,23,549.58,2022-04-25 11:31:57
2022-02-22 00:00:00,Columbia County,1,1,0,0.71,5,119.47,19,454,2022-04-25 11:31:57
2022-02-23 00:00:00,Columbia County,0,0,0,0.43,3,71.68,16,382.32,2022-04-25 11:31:57
2022-02-24 00:00:00,Columbia County,0,0,0,0.43,3,71.68,15,358.42,2022-04-25 11:31:57
2022-02-25 00:00:00,Columbia County,1,1,0,0.57,4,95.58,14,334.53,2022-04-25 11:31:57
2022-02-26 00:00:00,Columbia County,1,0,1,0.71,5,119.47,15,358.42,2022-04-25 11:31:57
2022-02-27 00:00:00,Columbia County,0,0,0,0.71,5,119.47,15,358.42,2022-04-25 11:31:57
2022-02-28 00:00:00,Columbia County,0,0,0,0.43,3,71.68,9,215.05,2022-04-25 11:31:57
2022-03-01 00:00:00,Columbia County,0,0,0,0.29,2,47.79,7,167.26,2022-04-25 11:31:57
2022-03-02 00:00:00,Columbia County,0,0,0,0.29,2,47.79,5,119.47,2022-04-25 11:31:57
2022-03-03 00:00:00,Columbia County,0,0,0,0.29,2,47.79,5,119.47,2022-04-25 11:31:57
2022-03-04 00:00:00,Columbia County,0,0,0,0.14,1,23.89,5,119.47,2022-04-25 11:31:57
2022-03-05 00:00:00,Columbia County,0,0,0,0,0,0,5,119.47,2022-04-25 11:31:57
2022-03-06 00:00:00,Columbia County,0,0,0,0,0,0,5,119.47,2022-04-25 11:31:57
2022-03-07 00:00:00,Columbia County,2,0,2,0.29,2,47.79,5,119.47,2022-04-25 11:31:57
2022-03-08 00:00:00,Columbia County,0,0,0,0.29,2,47.79,4,95.58,2022-04-25 11:31:57
2022-03-09 00:00:00,Columbia County,0,0,0,0.29,2,47.79,4,95.58,2022-04-25 11:31:57
2022-03-10 00:00:00,Columbia County,1,0,1,0.43,3,71.68,5,119.47,2022-04-25 11:31:57
2022-03-11 00:00:00,Columbia County,0,0,0,0.43,3,71.68,4,95.58,2022-04-25 11:31:57
2022-03-12 00:00:00,Columbia County,0,0,0,0.43,3,71.68,3,71.68,2022-04-25 11:31:57
2022-03-13 00:00:00,Columbia County,0,0,0,0.43,3,71.68,3,71.68,2022-04-25 11:31:57
2022-03-14 00:00:00,Columbia County,1,0,1,0.29,2,47.79,4,95.58,2022-04-25 11:31:57
2022-03-15 00:00:00,Columbia County,0,0,0,0.29,2,47.79,4,95.58,2022-04-25 11:31:57
2022-03-16 00:00:00,Columbia County,0,0,0,0.29,2,47.79,4,95.58,2022-04-25 11:31:57
2022-03-17 00:00:00,Columbia County,1,0,1,0.29,2,47.79,5,119.47,2022-04-25 11:31:57
2022-03-18 00:00:00,Columbia County,0,0,0,0.29,2,47.79,5,119.47,2022-04-25 11:31:57
2022-03-19 00:00:00,Columbia County,0,0,0,0.29,2,47.79,5,119.47,2022-04-25 11:31:57
2022-03-20 00:00:00,Columbia County,0,0,0,0.29,2,47.79,5,119.47,2022-04-25 11:31:57
2022-03-21 00:00:00,Columbia County,0,0,0,0.14,1,23.89,3,71.68,2022-04-25 11:31:57
2022-03-22 00:00:00,Columbia County,0,0,0,0.14,1,23.89,3,71.68,2022-04-25 11:31:57
2022-03-23 00:00:00,Columbia County,0,0,0,0.14,1,23.89,3,71.68,2022-04-25 11:31:57
2022-03-24 00:00:00,Columbia County,0,0,0,0,0,0,2,47.79,2022-04-25 11:31:57
2022-03-25 00:00:00,Columbia County,0,0,0,0,0,0,2,47.79,2022-04-25 11:31:57
2022-03-26 00:00:00,Columbia County,0,0,0,0,0,0,2,47.79,2022-04-25 11:31:57
2022-03-27 00:00:00,Columbia County,0,0,0,0,0,0,2,47.79,2022-04-25 11:31:57
2022-03-28 00:00:00,Columbia County,0,0,0,0,0,0,1,23.89,2022-04-25 11:31:57
2022-03-29 00:00:00,Columbia County,0,0,0,0,0,0,1,23.89,2022-04-25 11:31:57
2022-03-30 00:00:00,Columbia County,0,0,0,0,0,0,1,23.89,2022-04-25 11:31:57
2022-03-31 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-01 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-02 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-03 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-04 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-05 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-06 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-07 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-08 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-09 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-10 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-11 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-12 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-13 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-14 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-15 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-16 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-17 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-18 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-19 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-20 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-21 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-22 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-23 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2022-04-24 00:00:00,Columbia County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-16 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-17 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-18 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-19 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-20 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-21 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-22 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-23 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-24 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-25 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-26 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-27 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-28 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-29 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-30 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-31 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-01 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-02 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-03 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-04 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-05 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-06 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-07 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-08 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-09 00:00:00,Cowlitz County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
